"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="06977P","可成統一7A售02","0","0","0","0","0","0","0","0","0","185,000","0","0","0","245,000","60,000","185,000","185,000",
="076131","立隆電永豐79購01","0","0","0","0","0","0","0","0","0","184,000","0","0","0","628,000","444,000","184,000","184,000",
="05660P","力成富邦76售02","0","0","0","0","0","0","0","0","0","184,000","0","0","0","192,000","8,000","184,000","184,000",
="06045P","嘉聯益群益76售02","0","0","0","0","0","0","0","0","0","184,000","0","0","0","315,000","131,000","184,000","184,000",
="072147","臺股指兆豐78購01","0","0","0","0","0","0","0","0","0","184,000","0","0","0","184,000","0","184,000","184,000",
="076350","致茂元大7A購01","0","0","0","0","0","0","0","0","0","183,000","0","0","0","320,000","137,000","183,000","183,000",
="06797P","台積電元大78售05","0","0","0","0","0","0","0","0","0","183,000","0","0","0","183,000","0","183,000","183,000",
="076180","精英麥證79購01","0","0","0","182,000","0","182,000","0","0","0","182,000","0","0","0","182,000","0","182,000","182,000",
="06440P","全新凱基77售01","0","0","0","0","0","0","0","0","0","181,000","0","0","0","191,000","10,000","181,000","181,000",
="072434","台勝科中信77購01","0","0","0","0","0","0","0","0","0","181,000","0","0","0","231,000","50,000","181,000","181,000",
="076758","智伸科統一81購01","0","0","0","0","0","0","0","0","0","180,000","0","0","0","180,000","0","180,000","180,000",
="075503","聯發科元大79購05","0","0","0","0","0","0","0","0","0","180,000","0","0","0","564,000","384,000","180,000","180,000",
="075359","鴻海群益79購04","0","0","0","0","0","0","0","0","0","180,000","0","0","0","180,000","0","180,000","180,000",
="070396","創意國票76購02","0","0","0","0","0","0","0","0","0","180,000","0","0","0","180,000","0","180,000","180,000",
="069528","聯電永昌76購02","0","0","0","0","0","0","0","0","0","180,000","0","0","0","181,000","1,000","180,000","180,000",
="071777","可成群益77購04","0","0","0","0","0","0","0","0","0","180,000","0","0","0","534,000","354,000","180,000","180,000",
="070153","臺股指元大76購06","0","0","0","0","0","0","0","0","0","180,000","0","0","0","180,000","0","180,000","180,000",
="068708","樺漢元大75購02","0","0","0","0","0","0","0","0","0","180,000","0","0","0","252,000","72,000","180,000","180,000",
="077849","友達群益7A購01","0","0","0","0","0","0","0","0","0","180,000","0","0","0","200,000","20,000","180,000","180,000",
="077766","中砂麥證7B購01","0","0","0","180,000","0","180,000","0","0","0","180,000","0","0","0","180,000","0","180,000","180,000",
="077696","上銀元富7A購03","0","0","0","0","0","0","0","0","0","180,000","0","0","0","200,000","20,000","180,000","180,000",
="076374","華新科凱基7A購02","0","0","0","0","0","0","0","0","0","179,000","0","0","0","646,000","467,000","179,000","179,000",
="074096","臺股指富邦7B購04","0","0","0","0","0","0","0","0","0","179,000","0","0","0","220,000","41,000","179,000","179,000",
="073684","台肥永豐78購01","0","0","0","0","0","0","0","0","0","179,000","0","0","0","179,000","0","179,000","179,000",
"1218","泰山","179,000","5,000","174,000","0","0","0","0","0","0","5,000","0","0","0","5,000","0","5,000","179,000",
="068359","敦泰兆豐76購01","0","0","0","0","0","0","0","0","0","178,000","0","0","0","178,000","0","178,000","178,000",
="073966","奇力新富邦7A購01","0","0","0","0","0","0","0","0","0","178,000","0","0","0","200,000","22,000","178,000","178,000",
"2401","凌陽","301,000","72,000","229,000","0","0","0","0","0","0","-51,000","0","4,000","-4,000","0","47,000","-47,000","178,000",
="074610","華邦電元大79購01","0","0","0","0","0","0","0","0","0","177,000","0","0","0","771,000","594,000","177,000","177,000",
="06568P","友達元富77售02","0","0","0","0","0","0","0","0","0","177,000","0","0","0","220,000","43,000","177,000","177,000",
="075782","臺股指群益79購04","0","0","0","0","0","0","0","0","0","176,000","0","0","0","220,000","44,000","176,000","176,000",
="077189","中租兆豐7A購01","0","0","0","0","0","0","0","0","0","176,000","0","0","0","390,000","214,000","176,000","176,000",
="06775P","TPK元大78售02","0","2,000","-2,000","0","0","0","0","0","0","178,000","0","0","0","307,000","129,000","178,000","176,000",
="073216","台積電中信77購04","3,000","0","3,000","0","0","0","0","0","0","173,000","0","0","0","177,000","4,000","173,000","176,000",
="07329P","上銀富邦7A售04","0","0","0","0","0","0","0","0","0","176,000","0","0","0","434,000","258,000","176,000","176,000",
="076818","愛普永豐7A購01","0","0","0","0","0","0","0","0","0","175,000","0","0","0","175,000","0","175,000","175,000",
="075577","GIS元大79購03","0","0","0","0","0","0","0","0","0","175,000","0","0","0","716,000","541,000","175,000","175,000",
="06519P","微星元富77售05","0","0","0","0","0","0","0","0","0","175,000","0","0","0","438,000","263,000","175,000","175,000",
="06940P","大成鋼元富79售02","0","0","0","0","0","0","0","0","0","175,000","0","0","0","190,000","15,000","175,000","175,000",
="072335","致伸凱基77購04","0","0","0","0","0","0","0","0","0","175,000","0","0","0","180,000","5,000","175,000","175,000",
="073067","上銀元大77購10","0","0","0","0","0","0","0","0","0","175,000","0","0","0","180,000","5,000","175,000","175,000",
="074392","台灣50中信7C購04","0","0","0","0","0","0","0","0","0","175,000","0","0","0","175,000","0","175,000","175,000",
="077683","群創凱基7A購02","0","0","0","0","0","0","0","0","0","175,000","0","0","0","175,000","0","175,000","175,000",
="077894","燿華麥證7B購01","0","0","0","184,000","9,000","175,000","0","0","0","175,000","0","0","0","184,000","9,000","175,000","175,000",
="074512","亞德客元大78購04","0","0","0","0","0","0","0","0","0","174,000","0","0","0","226,000","52,000","174,000","174,000",
="076697","台積電富邦7B購01","0","0","0","0","0","0","0","0","0","173,000","0","0","0","275,000","102,000","173,000","173,000",
="075162","智伸科凱基79購01","0","0","0","0","0","0","0","0","0","172,000","0","0","0","172,000","0","172,000","172,000",
="069037","宏�皏藕�75購02","0","0","0","0","0","0","0","0","0","172,000","0","0","0","172,000","0","172,000","172,000",
="07096P","彩晶元大79售01","0","0","0","0","0","0","0","0","0","172,000","0","0","0","399,000","227,000","172,000","172,000",
="071398","榮成兆豐77購01","0","0","0","0","0","0","0","0","0","172,000","0","0","0","172,000","0","172,000","172,000",
="074227","鴻海日盛78購02","0","0","0","0","0","0","0","0","0","172,000","0","0","0","182,000","10,000","172,000","172,000",
="073851","台積電台新78購04","0","0","0","0","0","0","0","0","0","172,000","0","0","0","1,172,000","1,000,000","172,000","172,000",
="077576","華新科元大7A購06","0","0","0","0","0","0","0","0","0","172,000","0","0","0","894,000","722,000","172,000","172,000",
="077181","致茂兆豐7A購01","0","0","0","0","0","0","0","0","0","171,000","0","0","0","181,000","10,000","171,000","171,000",
="077968","台勝科群益7A購02","0","0","0","0","0","0","0","0","0","171,000","0","0","0","171,000","0","171,000","171,000",
"6214","精誠","205,000","55,000","150,000","0","0","0","0","0","0","21,000","21,000","0","21,000","0","0","0","171,000",
="077268","亞德客元大7A購02","0","0","0","0","0","0","0","0","0","170,000","0","0","0","200,000","30,000","170,000","170,000",
="074607","東陽元大79購01","0","0","0","0","0","0","0","0","0","170,000","0","0","0","564,000","394,000","170,000","170,000",
="069267","創意凱基75購05","0","0","0","0","0","0","0","0","0","170,000","0","0","0","170,000","0","170,000","170,000",
="068918","敦泰元大77購02","0","0","0","0","0","0","0","0","0","170,000","0","0","0","320,000","150,000","170,000","170,000",
="00728","第一金工業30","0","0","0","0","0","0","0","0","0","170,000","0","0","0","470,000","300,000","170,000","170,000",
="07091P","京元電元大79售04","0","0","0","0","0","0","0","0","0","170,000","0","0","0","223,000","53,000","170,000","170,000",
="072069","國喬台新77購01","0","0","0","0","0","0","0","0","0","170,000","0","0","0","170,000","0","170,000","170,000",
="078000","創意富邦7B購01","0","0","0","0","0","0","0","0","0","170,000","0","0","0","950,000","780,000","170,000","170,000",
="072641","中壽麥證77購01","0","0","0","702,000","445,000","257,000","0","0","0","169,000","0","0","0","702,000","533,000","169,000","169,000",
="076482","聯成元大81購01","0","0","0","0","0","0","0","0","0","168,000","0","0","0","168,000","0","168,000","168,000",
="069399","潤泰全元大75購03","0","0","0","0","0","0","0","0","0","168,000","0","0","0","168,000","0","168,000","168,000",
="07321P","國巨元大7A售04","0","0","0","0","0","0","0","0","0","168,000","0","0","0","493,000","325,000","168,000","168,000",
="074076","義隆永豐78購01","0","0","0","0","0","0","0","0","0","168,000","0","0","0","168,000","0","168,000","168,000",
="074048","中信金國票78購01","0","0","0","0","0","0","0","0","0","168,000","0","0","0","168,000","0","168,000","168,000",
="077525","國巨永豐7A購05","0","0","0","0","0","0","0","0","0","168,000","0","0","0","226,000","58,000","168,000","168,000",
"3406","玉晶光","911,000","1,127,000","-216,000","0","0","0","0","25,000","-25,000","409,000","70,000","10,000","60,000","400,000","51,000","349,000","168,000",
"4414","如興","593,000","416,000","177,000","0","0","0","0","0","0","-9,000","0","9,000","-9,000","0","0","0","168,000",
="06997P","南亞科群益79售06","0","0","0","0","0","0","0","0","0","167,000","0","0","0","167,000","0","167,000","167,000",
"2312","金寶","490,000","322,000","168,000","0","0","0","0","0","0","-1,000","0","1,000","-1,000","0","0","0","167,000",
="077139","葡萄王元大7A購01","0","0","0","0","0","0","0","0","0","166,000","0","0","0","264,000","98,000","166,000","166,000",
="075231","為升富邦7A購01","0","0","0","0","0","0","0","0","0","166,000","0","0","0","166,000","0","166,000","166,000",
="069612","嘉聯益國泰77購02","0","0","0","0","0","0","0","0","0","166,000","0","0","0","221,000","55,000","166,000","166,000",
="070277","和碩富邦78購01","0","0","0","0","0","0","0","0","0","166,000","0","0","0","186,000","20,000","166,000","166,000",
="074931","華擎元大79購02","0","0","0","0","0","0","0","0","0","165,000","0","0","0","500,000","335,000","165,000","165,000",
="074980","華通群益7A購01","0","0","0","0","0","0","0","0","0","165,000","0","0","0","729,000","564,000","165,000","165,000",
="076773","立隆電元大81購01","0","0","0","0","0","0","0","0","0","165,000","0","0","0","306,000","141,000","165,000","165,000",
="05842P","創意元大75售02","0","0","0","0","0","0","0","0","0","165,000","0","0","0","165,000","0","165,000","165,000",
="05843P","力成元大75售02","0","0","0","0","0","0","0","0","0","165,000","0","0","0","300,000","135,000","165,000","165,000",
="066807","滬深2X中信77購01","0","0","0","0","0","0","0","0","0","165,000","0","0","0","371,000","206,000","165,000","165,000",
"3312","弘憶股","165,000","0","165,000","0","0","0","0","0","0","0","0","0","0","0","0","0","165,000",
="076028","鴻海國泰79購01","0","0","0","0","0","0","0","0","0","164,000","0","0","0","164,000","0","164,000","164,000",
="06139P","台積電凱基76售08","0","0","0","0","0","0","0","0","0","164,000","0","0","0","494,000","330,000","164,000","164,000",
="077298","晶豪科麥證7A購01","0","0","0","163,000","0","163,000","0","0","0","163,000","0","0","0","163,000","0","163,000","163,000",
="074531","康友元大78購01","0","0","0","0","0","0","0","0","0","163,000","0","0","0","341,000","178,000","163,000","163,000",
="06468P","高股息元大77售01","0","0","0","0","0","0","0","0","0","163,000","0","0","0","163,000","0","163,000","163,000",
="073811","矽格國泰78購01","0","0","0","0","0","0","0","0","0","163,000","0","0","0","189,000","26,000","163,000","163,000",
="07183P","亞光麥證7A售03","0","0","0","358,000","195,000","163,000","0","0","0","163,000","0","0","0","358,000","195,000","163,000","163,000",
"1717","長興","365,000","197,000","168,000","0","0","0","0","0","0","-5,000","0","5,000","-5,000","0","0","0","163,000",
"4190","佐登-KY","123,000","24,000","99,000","0","0","0","42,000","0","42,000","22,000","22,000","0","22,000","0","0","0","163,000",
="075565","旺宏元大79購04","0","0","0","0","0","0","0","0","0","162,000","0","0","0","199,000","37,000","162,000","162,000",
="075933","台苯元大79購03","0","0","0","0","0","0","0","0","0","162,000","0","0","0","455,000","293,000","162,000","162,000",
="071555","華晶科元富77購01","0","0","0","0","0","0","0","0","0","162,000","0","0","0","212,000","50,000","162,000","162,000",
="075875","鴻海群益79購08","0","0","0","0","0","0","0","0","0","161,000","0","0","0","464,000","303,000","161,000","161,000",
="06394P","GIS群益77售04","0","0","0","0","0","0","0","0","0","161,000","0","0","0","166,000","5,000","161,000","161,000",
="073059","美律群益77購04","0","0","0","0","0","0","0","0","0","161,000","0","0","0","501,000","340,000","161,000","161,000",
="075925","至上群益79購01","0","0","0","0","0","0","0","0","0","160,000","0","0","0","160,000","0","160,000","160,000",
="075730","創意麥證7A購01","0","0","0","175,000","15,000","160,000","0","0","0","160,000","0","0","0","175,000","15,000","160,000","160,000",
="077183","友達兆豐7A購01","0","0","0","0","0","0","0","0","0","160,000","0","0","0","309,000","149,000","160,000","160,000",
="076128","華通永豐79購01","0","0","0","0","0","0","0","0","0","160,000","0","0","0","160,000","0","160,000","160,000",
="076297","嘉澤永豐79購01","0","0","0","0","0","0","0","0","0","160,000","0","0","0","250,000","90,000","160,000","160,000",
="069618","寶滬深元富75購01","0","0","0","0","0","0","0","0","0","160,000","0","0","0","160,000","0","160,000","160,000",
="069856","中信金國票76購01","0","0","0","0","0","0","0","0","0","160,000","0","0","0","160,000","0","160,000","160,000",
="069936","晶電永豐76購02","0","0","0","0","0","0","0","0","0","160,000","0","0","0","160,000","0","160,000","160,000",
="070869","富邦金台新78購01","0","0","0","0","0","0","0","0","0","160,000","0","0","0","160,000","0","160,000","160,000",
="070672","奇力新元大77購01","0","0","0","0","0","0","0","0","0","160,000","0","0","0","242,000","82,000","160,000","160,000",
