"股票代號","股票名稱","資買進","資賣出","資現償","資前餘額","資今餘","資限額","券買進","券賣出","券現償","券前餘","券今餘","券限額","資券互抵","註記",
"8222","寶一","232","172","0","2,042","2,102","17,115","0","7","0","8","15","17,115","3","",
"8249","菱光","41","14","0","2,069","2,096","31,763","0","0","0","0","0","31,763","0","",
"8261","富鼎","26","26","0","4,633","4,633","20,335","0","0","0","23","23","20,335","0","",
"8271","宇瞻","6","14","0","2,534","2,526","22,711","0","0","0","15","15","22,711","0","",
"8341","日友","9","23","1","2,198","2,183","27,875","2","4","0","50","52","27,875","0","",
"8374","羅昇","32","55","0","5,408","5,385","22,228","0","0","0","14","14","22,228","1","",
"8404","百和興業-KY","337","170","2","10,389","10,554","66,325","7","2","0","100","95","66,325","0","",
"8411","福貞-KY","17","2","0","1,651","1,666","43,849","7","0","0","8","1","43,849","0","",
"8422","可寧衛","1","12","0","705","694","27,222","0","0","0","0","0","27,222","0","",
"8427","基勝-KY","0","0","0","412","412","26,065","0","0","0","0","0","26,065","0","",
"8429","金麗-KY","63","23","0","6,952","6,992","44,897","0","0","0","0","0","44,897","0","",
"8442","威宏-KY","0","4","0","66","62","12,499","0","0","0","0","0","12,499","0","",
"8443","阿瘦","1","1","0","558","558","16,700","0","0","0","0","0","16,700","0","",
"8454","富邦媒","2","12","0","1,327","1,317","35,514","0","0","0","0","0","35,514","0","",
"8463","潤泰材","709","750","0","2,510","2,469","37,500","80","17","1","170","106","37,500","22","",
"8464","億豐","3","1","0","717","719","73,255","1","0","0","2","1","73,255","0","",
"8466","美吉吉-KY","0","11","0","848","837","16,514","0","0","0","0","0","16,514","0","",
"8467","波力-KY","3","0","0","29","32","12,715","0","0","0","0","0","12,715","0","",
"8473","山林水","9","36","0","1,211","1,184","33,053","0","0","0","1","1","33,053","0","",
"8480","泰昇-KY","0","0","0","84","84","8,925","0","0","0","0","0","8,925","0","",
"8481","政伸","0","0","0","315","315","16,650","0","0","0","0","0","16,650","0","",
"8488","吉源-KY","2","0","0","264","266","16,875","0","0","0","0","0","16,875","0","",
"8926","台汽電","262","1,059","0","6,721","5,924","147,262","2","11","1","17","25","147,262","25","",
"8940","新天地","2","5","0","799","796","16,872","8","0","0","8","0","16,872","0","",
"8996","高力","12","26","0","3,282","3,268","22,346","0","8","0","16","24","22,346","0","",
"9103","美德醫療-DR","20","50","0","3,159","3,129","51,382","0","0","0","0","0","51,382","0","",
"910322","康師傅-DR","0","0","0","0","0","0","0","0","0","0","0","0","0","OX",
"910482","聖馬丁-DR","0","0","0","0","0","0","0","0","0","0","0","0","0","OX",
"9105","泰金寶-DR","19","401","0","14,374","13,992","209,821","0","0","0","38","38","209,821","0","",
"910861","神州-DR","0","0","0","0","0","0","0","0","0","0","0","0","0","OX",
"911616","杜康-DR","4","0","2","3,950","3,952","32,500","0","0","0","0","0","32,500","0","",
"911619","耀傑-DR","0","0","0","0","0","0","0","0","0","0","0","0","0","OX",
"911868","同方友友-DR","0","0","0","0","0","0","0","0","0","0","0","0","0","OX",
"912000","晨訊科-DR","0","0","0","0","0","0","0","0","0","0","0","0","0","OX",
"912398","友佳-DR","0","0","0","0","0","0","0","0","0","0","0","0","0","OX",
"9136","巨騰-DR","113","21","0","6,934","7,026","40,000","0","0","0","10","10","40,000","0","",
"9157","陽光能源-DR","0","0","0","0","0","0","0","0","0","0","0","0","0","OX",
"9188","精熙-DR","0","0","0","0","0","0","0","0","0","0","0","0","0","OX",
"9802","鈺齊-KY","43","15","7","5,183","5,204","36,563","0","0","0","33","33","36,563","0","",
"9902","台火","14","5","0","3,078","3,087","24,512","0","0","0","0","0","24,512","0","",
"9904","寶成","303","257","0","5,624","5,670","736,696","0","4","0","31","35","736,696","1","",
"9905","大華","0","0","0","168","168","76,250","0","0","0","0","0","76,250","0","",
"9906","欣巴巴","13","11","0","2,159","2,161","18,641","0","4","0","0","4","18,641","0","",
"9907","統一實","9","15","130","3,637","3,501","394,786","0","0","0","0","0","394,786","0","",
"9908","大台北","50","0","0","1,454","1,504","129,089","0","0","0","0","0","129,089","0","",
"9910","豐泰","12","1","0","1,011","1,022","166,985","0","0","0","2","2","166,985","0","",
"9911","櫻花","28","14","0","1,390","1,404","52,033","0","0","0","1","1","52,033","0","",
"9912","偉聯","83","117","90","2,381","2,257","13,201","39","28","0","71","60","13,201","0","",
"9914","美利達","0","5","0","265","260","74,745","0","2","0","15","17","74,745","0","",
"9917","中保","0","0","0","7","7","112,799","0","0","0","0","0","112,799","0","",
"9918","欣天然","0","0","0","9","9","45,134","0","0","0","0","0","45,134","0","",
"9919","康那香","19","27","0","1,515","1,507","49,281","0","0","0","0","0","49,281","0","",
"9921","巨大","15","0","0","314","329","93,766","0","0","0","0","0","93,766","0","",
"9924","福興","0","1","0","517","516","47,113","0","0","0","0","0","47,113","0","",
"9925","新保","0","0","0","64","64","95,913","0","0","0","0","0","95,913","0","",
"9926","新海","0","0","0","0","0","44,876","0","0","0","0","0","44,876","0","X",
"9927","泰銘","3","0","0","1,317","1,320","52,287","0","0","0","0","0","52,287","0","",
"9928","中視","0","0","0","0","0","0","0","0","0","0","0","0","0","OX",
"9929","秋雨","0","0","0","0","0","0","0","0","0","0","0","0","0","OX",
"9930","中聯資源","0","0","0","57","57","56,486","0","0","0","0","0","56,486","0","",
"9931","欣高","0","0","0","7","7","25,562","0","0","0","0","0","25,562","0","",
"9933","中鼎","207","208","0","2,887","2,886","190,818","0","0","0","14","14","190,818","11","",
"9934","成霖","1,582","521","0","11,421","12,482","91,893","0","27","0","143","170","91,893","0","",
"9935","慶豐富","0","0","0","0","0","0","0","0","0","0","0","0","0","OX",
"9937","全國","0","1","0","153","152","77,260","0","0","0","0","0","77,260","0","",
"9938","百和","327","195","2","5,229","5,359","74,490","48","17","2","100","67","74,490","4","",
"9939","宏全","15","8","0","3,314","3,321","73,219","3","0","0","55","52","73,219","0","",
"9940","信義","5","46","0","1,317","1,276","162,875","0","0","0","5","5","162,875","0","",
"9941","裕融","85","68","0","1,836","1,853","68,657","0","0","0","2","2","68,657","0","",
"9942","茂順","0","0","0","415","415","20,790","0","0","0","0","0","20,790","0","",
"9943","好樂迪","2","1","0","123","124","36,829","0","0","0","3","3","36,829","0","",
"9944","新麗","34","25","0","8,016","8,025","27,276","0","0","0","0","0","27,276","0","",
"9945","潤泰新","393","436","0","21,054","21,011","418,022","2","0","0","25","23","418,022","0","",
"9946","三發地產","40","106","0","3,108","3,042","65,381","0","0","0","0","0","65,381","0","",
"9955","佳龍","4","5","0","1,745","1,744","25,802","0","0","0","1","1","25,802","0","",
"9958","世紀鋼","1","248","7","15,855","15,601","46,389","369","146","3","2,725","2,499","46,389","5","",